Reporter,Partner,Product categories,Indicator Type,Indicator,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Netherlands,China,All Products,Import,Partner share(%)-Top 5 Import Partner,              9.02,              9.00,      9.05,      9.26,      8.31,      8.19,      8.62,      9.34,      8.01,      7.44,      8.59,      8.06,      7.63,      6.37,,,,,,,,,,,,,,,,
Netherlands,France,All Products,Export,Partner share(%)-Top 5 Export Partner,              8.03,              8.11,      8.06,      8.20,      8.32,      8.44,      8.73,      8.75,      8.89,      8.74,      8.21,      8.24,      9.15,      9.65,     10.02,     10.06,     10.34,     10.57,     10.28,      9.75,     10.42,      9.85,      9.93,      9.59,      9.46,      9.81,,,,
Netherlands,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,      5.50,      5.76,      5.78,      5.70,      6.11,      6.53,      6.93,      6.79,      6.93,      7.20,      6.99,      7.84,,,,
Netherlands,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,             21.91,             22.32,     23.22,     24.21,     24.73,     24.70,     23.88,     24.30,     24.32,     24.46,     23.55,     24.74,     23.80,     23.83,     24.25,     24.27,     25.57,     25.73,     24.44,     23.64,     24.99,     25.88,     25.97,     26.24,     26.48,     27.12,,,,
Netherlands,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,             18.47,             18.23,     17.20,     16.40,     16.59,     15.88,     17.01,     17.75,     19.17,     19.24,     20.07,     19.45,     19.04,     19.66,     19.86,     19.42,     18.44,     17.81,     16.90,     17.32,     17.91,     20.45,     21.64,     22.06,     21.72,     24.87,,,,
Netherlands,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,      4.33,      4.57,,,      5.01,      5.18,      5.29,,,      5.72,      6.11,      6.05,      6.14,      6.25,      5.91,,,      6.04,,,,,,,,,
Netherlands,Special Categories,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      6.04,     10.09,,      9.38,      8.54,      9.11,      8.71,      7.44,,,,
Netherlands,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,              8.58,              8.99,      8.92,      8.50,      8.46,      8.06,      7.90,      7.98,      8.37,      9.07,      9.11,      8.91,      9.21,     10.08,     10.23,     10.97,     11.14,     10.81,      9.91,      8.97,      9.66,      8.37,      8.55,      8.60,      8.33,      8.52,,,,
Netherlands,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.33,              5.35,      5.55,      6.65,      7.18,      7.03,      6.56,      6.67,      6.44,      6.32,      6.37,      6.36,      6.23,      6.42,      7.26,      8.02,      8.91,      9.56,      9.24,      9.19,     10.00,      8.93,      9.25,      8.72,      8.69,      8.47,,,,
Netherlands,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,              4.36,              4.32,      4.22,,,      4.72,      4.39,,,,      5.00,      5.06,,,,,,,,,,,,,,,,,,
Netherlands,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,              7.65,              8.25,      8.50,      7.13,      6.83,      6.78,      6.52,      7.55,      8.39,      8.07,      7.85,      8.32,      7.87,      7.99,      7.85,      8.88,      9.86,     10.21,      9.92,      9.38,      9.93,      8.39,      8.42,      7.87,      8.50,      7.60,,,,
Netherlands,World,All Products,Trade Indicator,Country Growth (%),              3.73,             -0.50,     -9.60,     -0.94,      2.63,     -1.53,      9.65,      7.62,    -11.48,      6.01,      8.61,      7.08,      5.26,     10.67,     10.38,      1.40,     -3.18,      4.83,     -0.19,      1.80,      0.01,      2.16,     23.38,     20.25,      3.03,      7.63,,,,
Netherlands,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,World,Animal,Export,Export Product share(%),              5.03,              5.07,      4.58,      4.75,      4.67,      4.41,      4.76,      4.01,      4.31,      3.88,      3.82,      3.74,      3.97,      4.20,      4.36,      4.25,      4.22,      4.31,      5.69,      5.67,      5.27,      6.80,      6.95,      7.54,      8.38,      8.81,,,,
Netherlands,World,Capital goods,Export,Export Product share(%),             30.00,             30.52,     28.33,     27.08,     25.87,     25.84,     29.26,     26.72,     26.27,     26.40,     29.71,     29.32,     30.43,     30.50,     29.51,     26.18,     26.83,     30.26,     34.68,     32.19,     30.12,     26.75,     24.81,     23.62,     23.35,     22.40,,,,
Netherlands,World,Chemicals,Export,Export Product share(%),             13.41,             12.43,     14.41,     13.82,     13.60,     12.72,     12.95,     11.42,     11.06,     10.10,     11.65,     11.38,     11.30,     11.22,     11.25,     10.85,      9.64,      8.94,     10.40,     11.96,     11.90,     11.15,     11.67,     11.05,     10.11,      9.93,,,,
Netherlands,World,Consumer goods,Export,Export Product share(%),             36.95,             37.79,     38.23,     40.09,     41.37,     35.95,     37.64,     30.98,     30.76,     30.25,     28.95,     28.91,     28.31,     27.94,     28.31,     27.56,     26.93,     29.94,     30.88,     30.36,     33.13,     30.87,     30.96,     31.62,     32.36,     32.74,,,,
Netherlands,World,Food Products,Export,Export Product share(%),              7.29,              7.89,      7.31,      7.11,      6.91,      6.45,      7.05,      6.13,      6.70,      5.56,      5.53,      5.47,      5.78,      6.15,      6.61,      6.75,      5.84,      5.68,      7.59,      7.29,      7.20,      8.18,      8.54,      8.75,      8.74,      8.33,,,,
Netherlands,World,Footwear,Export,Export Product share(%),              0.77,              0.82,      0.71,      0.70,      0.65,      0.60,      0.67,      0.53,      0.56,      0.44,      0.42,      0.43,      0.47,      0.47,      0.47,      0.38,      0.45,      0.39,      0.45,      0.42,      0.35,      0.39,      0.39,      0.40,      0.45,      0.38,,,,
Netherlands,World,Fuels,Export,Export Product share(%),             10.77,              9.66,     13.19,     16.87,     19.82,     14.46,     13.73,     10.16,      8.24,     10.71,      8.87,      8.63,      7.51,      5.87,      5.66,      5.59,      6.19,      8.36,      6.68,      6.41,      7.22,      8.20,      7.09,      7.57,      8.94,      8.58,,,,
Netherlands,World,Hides and Skins,Export,Export Product share(%),              0.49,              0.49,      0.44,      0.40,      0.39,      0.35,      0.38,      0.26,      0.26,      0.23,      0.26,      0.26,      0.26,      0.27,      0.28,      0.29,      0.29,      0.30,      0.38,      0.37,      0.40,      0.43,      0.45,      0.54,      0.55,      0.61,,,,
Netherlands,World,Intermediate goods,Export,Export Product share(%),             22.95,             21.33,     22.41,     22.34,     22.28,     21.58,     22.98,     19.50,     18.50,     19.52,     20.78,     20.13,     19.70,     20.16,     20.08,     18.62,     17.59,     17.02,     20.79,     24.54,     23.83,     23.53,     25.48,     23.87,     22.95,     23.77,,,,
Netherlands,World,Mach and Elec,Export,Export Product share(%),             22.65,             23.01,     21.79,     21.24,     20.32,     20.44,     24.37,     23.26,     23.07,     22.84,     26.21,     23.92,     25.14,     25.29,     24.06,     20.29,     22.05,     25.64,     29.19,     27.20,     26.05,     22.40,     19.99,     19.16,     18.86,     17.28,,,,
