Reporter,Partner,Product categories,Indicator Type,Indicator,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Mexico,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             82.78,             64.82,     64.89,     83.15,     64.28,     63.42,     61.61,     61.55,     62.82,     59.86,     58.45,     42.38,     37.44,     41.99,      2.33,     11.16,      2.20,      2.09,      3.80,     14.71,     13.24,     14.10,     12.50,,,,      1.75,,,
Mexico,World,Animal,Export,Export Product share(%),              0.94,              0.92,      0.96,      0.87,      0.75,      0.77,      0.80,      0.68,      0.75,      0.58,      0.64,      0.69,      0.71,      0.77,      0.80,      0.73,      0.81,      0.81,      0.82,      0.93,      1.03,      1.04,      1.62,      1.43,      1.75,      1.55,      2.92,      2.77,,
Mexico,World,Capital goods,Export,Export Product share(%),             48.14,             49.21,     48.13,     45.06,     42.05,     40.94,     38.81,     40.38,     39.12,     36.35,     35.46,     38.50,     39.82,     42.12,     42.17,     42.08,     42.41,     40.76,     40.83,     38.12,     35.33,     33.31,     32.39,     33.06,     30.53,     29.50,     16.13,     14.60,,
Mexico,World,Chemicals,Export,Export Product share(%),              2.39,              2.57,      2.75,      2.82,      2.99,      3.06,      2.94,      2.98,      3.40,      3.00,      2.87,      2.76,      2.92,      2.97,      2.92,      2.98,      2.96,      2.78,      2.85,      3.12,      3.27,      3.44,      4.19,      3.84,      3.91,      4.28,      6.54,      5.74,,
Mexico,World,Consumer goods,Export,Export Product share(%),             30.50,             29.74,     30.96,     29.70,     30.01,     28.68,     29.45,     31.71,     33.90,     33.68,     33.02,     33.84,     33.21,     33.30,     35.32,     38.07,     38.66,     38.37,     39.34,     41.18,     38.52,     37.66,     36.21,     37.68,     37.67,     34.79,     26.03,     20.32,,
Mexico,World,Food Products,Export,Export Product share(%),              3.24,              2.99,      2.81,      2.67,      2.80,      2.49,      2.73,      2.71,      3.11,      2.44,      2.32,      2.42,      2.28,      2.15,      2.19,      2.16,      1.96,      1.77,      1.85,      2.13,      2.00,      2.00,      1.87,      1.78,      1.65,      1.62,      2.83,      2.40,,
Mexico,World,Footwear,Export,Export Product share(%),              0.17,              0.18,      0.20,      0.19,      0.21,      0.18,      0.16,      0.15,      0.16,      0.13,      0.15,      0.15,      0.17,      0.19,      0.23,      0.25,      0.27,      0.28,      0.36,      0.43,      0.49,      0.42,      0.37,      0.42,      0.59,      0.63,      0.42,      0.34,,
Mexico,World,Fuels,Export,Export Product share(%),              5.52,              4.85,      5.92,     10.47,     12.81,     14.06,     15.95,     13.77,     13.28,     17.22,     15.67,     15.46,     14.89,     12.39,     11.23,      8.90,      7.97,      9.67,      7.14,      5.95,     10.04,     11.98,     10.31,     11.90,     14.03,     17.58,     30.01,     37.46,,
Mexico,World,Hides and Skins,Export,Export Product share(%),              0.16,              0.18,      0.20,      0.20,      0.19,      0.20,      0.17,      0.16,      0.18,      0.18,      0.21,      0.22,      0.25,      0.24,      0.27,      0.22,      0.30,      0.40,      0.41,      0.45,      0.43,      0.42,      0.43,      0.41,      0.41,      0.37,      0.24,      0.27,,
Mexico,World,Intermediate goods,Export,Export Product share(%),              9.08,              9.51,      9.23,      9.96,     10.58,     11.43,     11.80,     10.76,     10.33,     10.25,      9.63,      9.31,      9.35,      8.92,      8.17,      7.83,      7.81,      8.03,      8.26,      9.73,     11.02,     11.90,     14.00,     11.37,     11.18,     11.57,     16.51,     17.00,,
Mexico,World,Mach and Elec,Export,Export Product share(%),             36.00,             36.92,     36.80,     35.34,     34.67,     34.64,     34.04,     37.90,     38.89,     37.37,     35.28,     37.74,     37.85,     40.15,     40.25,     41.05,     42.27,     41.92,     41.78,     40.20,     37.53,     36.03,     36.61,     39.44,     36.35,     34.36,     13.72,     12.98,,
Mexico,World,Metals,Export,Export Product share(%),              4.09,              4.20,      4.08,      4.40,      4.42,      4.47,      4.82,      4.61,      4.63,      5.55,      5.54,      5.31,      5.08,      4.84,      4.13,      4.46,      4.38,      4.21,      4.33,      5.51,      6.00,      5.86,      6.87,      5.47,      5.85,      5.58,      6.48,      6.49,,
Mexico,World,Minerals,Export,Export Product share(%),              1.33,              1.18,      1.19,      1.30,      1.27,      1.35,      1.17,      0.83,      0.66,      0.70,      0.67,      0.56,      0.60,      0.51,      0.33,      0.27,      0.31,      0.37,      0.41,      0.49,      0.57,      0.63,      0.76,      0.62,      0.66,      0.96,      2.19,      2.50,,
Mexico,World,Miscellaneous,Export,Export Product share(%),              8.84,              9.13,      8.56,      7.70,      7.02,      6.92,      6.11,      6.44,      7.12,      6.50,      9.78,      6.81,      7.24,      6.94,      7.19,      7.54,      6.76,      5.98,      6.14,      6.27,      5.80,      5.23,      4.81,      5.43,      5.58,      4.92,      1.72,      1.40,,
Mexico,World,Plastic or Rubber,Export,Export Product share(%),              2.90,              2.92,      2.87,      2.83,      2.78,      2.70,      2.53,      2.49,      2.53,      2.35,      2.47,      2.47,      2.66,      2.61,      2.40,      2.20,      2.27,      2.35,      2.37,      2.43,      2.47,      2.39,      2.71,      2.77,      2.88,      2.86,      2.03,      1.96,,
Mexico,World,Raw materials,Export,Export Product share(%),             10.98,             10.21,     10.41,     14.29,     16.47,     17.78,     19.28,     16.65,     16.08,     19.27,     18.29,     18.07,     17.39,     15.58,     14.29,     11.68,     11.04,     12.79,     10.84,     10.49,     14.50,     16.54,     16.63,     17.16,     19.26,     22.90,     39.75,     45.72,,
Mexico,World,Stone and Glass,Export,Export Product share(%),              2.57,              2.96,      2.82,      2.88,      3.48,      4.42,      4.63,      4.03,      3.69,      2.77,      2.43,      2.35,      1.99,      1.96,      1.82,      1.80,      1.71,      1.71,      1.98,      2.13,      1.99,      2.03,      2.03,      2.11,      2.09,      2.27,      2.92,      3.10,,
Mexico,World,Textiles and Clothing,Export,Export Product share(%),              1.58,              1.73,      1.79,      1.76,      1.83,      1.83,      1.96,      2.10,      2.47,      2.36,      2.68,      3.38,      4.46,      5.15,      5.77,      6.27,      6.42,      6.79,      7.45,      7.49,      7.12,      5.91,      5.54,      4.59,      4.04,      4.09,      2.38,      2.17,,
Mexico,World,Transportation,Export,Export Product share(%),             25.76,             24.71,     25.04,     22.94,     21.25,     19.72,     18.63,     17.75,     15.16,     15.46,     15.97,     16.36,     15.45,     15.58,     16.89,     17.92,     18.21,     17.45,     17.91,     17.73,     16.49,     17.63,     15.93,     14.19,     14.04,     12.71,     17.17,     12.42,,
Mexico,World,Vegetable,Export,Export Product share(%),              3.76,              3.81,      3.22,      2.88,      2.80,      2.58,      2.70,      2.64,      3.12,      2.57,      2.46,      2.38,      2.47,      2.58,      2.59,      2.23,      2.35,      2.39,      2.83,      3.34,      3.32,      3.54,      4.39,      4.07,      4.14,      4.09,      7.15,      6.71,,
Mexico,World,Wood,Export,Export Product share(%),              0.75,              0.76,      0.78,      0.73,      0.74,      0.63,      0.70,      0.76,      0.86,      0.80,      0.86,      0.94,      1.00,      0.96,      0.98,      1.01,      1.06,      1.13,      1.37,      1.43,      1.46,      1.45,      1.55,      1.53,      2.03,      2.13,      1.28,      1.30,,
Mexico,World,Capital goods,Import,Import Product share(%),             44.93,             46.72,     46.22,     44.72,     45.09,     44.29,     43.32,     45.25,     45.47,     42.82,     40.55,     44.54,     44.25,     45.27,     44.67,     45.16,     47.20,     45.15,     45.46,     43.41,     42.20,     42.61,     39.12,     34.74,     33.87,     34.16,     31.82,     31.75,,
Mexico,World,Consumer goods,Import,Import Product share(%),             28.08,             26.84,     27.31,     28.02,     28.13,     27.87,     28.60,     27.72,     27.42,     29.57,     28.57,     28.76,     29.14,     27.71,     28.99,     28.68,     28.20,     26.59,     26.16,     26.27,     26.24,     25.96,     26.13,     27.53,     27.92,     27.30,     22.29,     22.94,,
Mexico,World,Intermediate goods,Import,Import Product share(%),             18.83,             18.64,     19.09,     19.70,     19.55,     20.20,     20.06,     19.71,     19.58,     20.06,     19.95,     20.50,     20.65,     20.76,     20.37,     19.27,     19.24,     18.69,     19.73,     20.23,     20.55,     20.93,     21.16,     20.16,     20.81,     20.30,     21.92,     24.68,,
Mexico,World,Raw materials,Import,Import Product share(%),              4.57,              4.51,      4.42,      4.90,      4.99,      4.82,      5.90,      5.39,      5.60,      6.03,      5.05,      4.94,      4.91,      5.31,      5.35,      5.02,      4.85,      4.32,      4.69,      5.47,      5.83,      6.83,      5.53,      6.12,      5.91,      6.91,      8.98,      9.70,,
Mexico,World,All Products,Tariff,Maximum Rate (%),             75.00,            100.00,    125.00,    150.00,    175.00,    254.00,    254.00,    254.00,    254.00,    254.00,    254.00,     72.00,    254.00,    260.00,    260.00,    260.00,    260.00,    260.00,    260.00,    260.00,    260.00,    260.00,     25.00,,,,     20.00,,,
Mexico,World,All Products,Tariff,Simple Average (%),              2.97,              6.17,      6.07,      3.02,      6.50,      6.82,      7.49,      7.73,      5.28,      6.25,      6.40,      8.04,      9.20,     10.21,     18.33,     15.29,     18.08,     17.97,     15.96,     14.72,     14.76,     14.59,     12.36,,,,     14.29,,,
Mexico,World,All Products,Tariff,Weighted Average (%),              1.24,              4.35,      4.45,      1.02,      4.87,      5.17,      5.37,      5.37,      1.61,      1.87,      2.41,      2.39,      3.00,      3.00,     15.44,      5.03,     15.24,     15.15,      6.59,     13.05,     13.08,     14.02,      7.25,,,,     11.91,,,
Mexico,World,Capital goods,Tariff,Weighted Average (%),              0.38,              1.44,      1.46,      0.38,      1.44,      1.49,      1.52,      1.58,      0.94,      1.51,      1.69,      1.74,      1.96,      2.41,     11.63,      3.91,     12.02,     12.37,      4.89,     10.22,     10.54,     10.47,      6.52,,,,     13.22,,,
Mexico,World,Consumer goods,Tariff,Weighted Average (%),              3.44,              9.83,      9.52,      2.89,      9.38,      7.98,      8.19,      8.47,      3.31,      3.10,      4.15,      3.81,      5.31,      4.61,     18.63,      6.49,     18.97,     18.93,      7.84,     16.11,     16.37,     16.03,      9.46,,,,     14.63,,,
Mexico,World,Intermediate goods,Tariff,Weighted Average (%),              0.63,              3.25,      3.64,      0.39,      4.55,      5.47,      5.70,      6.01,      0.99,      1.17,      1.43,      1.69,      2.24,      2.58,     14.97,      4.53,     14.68,     14.11,      6.54,     11.89,     12.05,     13.20,      6.58,,,,      9.90,,,
Mexico,World,Raw materials,Tariff,Weighted Average (%),              1.11,             13.93,     17.07,      0.75,     21.66,     21.59,     18.76,     18.57,      0.85,      0.56,      2.20,      2.77,      1.79,      1.29,     31.15,      8.68,     26.97,     25.28,     15.99,     24.26,     19.20,     30.60,      4.07,,,,      5.45,,,
Mexico,World,All Products,Trade Indicator,World Growth (%),              1.50,             -1.59,     -6.46,      0.10,      1.04,      0.02,      9.11,     10.65,    -12.27,      7.48,      7.16,      7.61,      6.15,     10.47,      8.06,      2.41,     -1.71,      7.07,      2.52,     -0.47,      3.05,      3.55,     11.51,     15.29,      7.73,     11.98,     20.90,     10.18,,
