Reporter,Partner,Product categories,Indicator Type,Indicator,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Food Products,Export,Export Product share(%),              1.54,              1.88,      1.74,      1.66,      1.64,      1.62,      1.56,      1.49,      1.62,      1.39,      1.37,      1.35,      1.38,      1.41,      1.50,      1.59,      1.55,      1.35,      1.51,      1.59,      1.80,      1.99,      1.82,      1.91,      1.93,      1.93,      1.68,      1.67,      1.63,      0.89
,World,Footwear,Export,Export Product share(%),              1.38,              1.67,      1.76,      1.66,      1.53,      1.45,      1.37,      1.35,      1.40,      1.26,      1.26,      1.31,      1.38,      1.38,      1.53,      1.66,      1.75,      1.65,      1.71,      1.81,      1.90,      1.96,      1.98,      2.12,      2.20,      1.61,      1.15,      1.23,      1.03,      1.17
,World,Fuels,Export,Export Product share(%),              5.41,              4.38,      4.86,      6.65,      7.07,      7.46,      7.77,      6.67,      6.45,      7.78,      5.73,      5.85,      5.58,      4.85,      4.49,      4.49,      4.96,      4.70,      3.67,      3.75,      4.63,      4.43,      3.69,      4.10,      4.81,      6.08,      6.51,      6.81,      5.54,      1.74
,World,Hides and Skins,Export,Export Product share(%),              0.86,              0.93,      1.01,      0.95,      0.97,      0.92,      0.90,      0.85,      0.85,      0.81,      0.87,      0.95,      1.11,      1.18,      1.27,      1.33,      1.46,      1.31,      1.32,      1.38,      1.45,      1.49,      1.50,      1.59,      1.57,      1.15,      0.91,      1.05,      1.12,      1.16
,World,Intermediate goods,Export,Export Product share(%),             18.56,             18.58,     18.33,     18.82,     19.02,     19.06,     19.43,     18.33,     18.06,     19.05,     18.74,     18.09,     17.58,     17.99,     17.50,     17.35,     17.47,     17.28,     17.98,     19.17,     19.46,     19.44,     19.96,     18.84,     18.85,     18.61,     18.36,     18.46,     19.31,     18.75
,World,Mach and Elec,Export,Export Product share(%),             40.79,             39.94,     39.55,     37.56,     37.42,     36.71,     36.40,     38.90,     39.35,     37.84,     40.50,     38.41,     39.17,     42.26,     39.10,     40.63,     39.82,     41.90,     40.27,     37.94,     37.82,     38.78,     38.99,     37.03,     34.86,     34.27,     36.50,     35.74,     35.63,     37.79
,World,Metals,Export,Export Product share(%),              6.18,              5.95,      6.39,      6.54,      6.16,      6.43,      6.70,      6.42,      6.18,      7.86,      7.61,      7.03,      6.25,      5.97,      5.15,      5.04,      5.01,      5.07,      5.22,      5.69,      5.64,      5.50,      6.07,      5.42,      5.68,      5.97,      6.32,      6.60,      7.68,      8.72
,World,Minerals,Export,Export Product share(%),              1.41,              1.25,      1.22,      1.60,      1.79,      1.59,      1.86,      1.63,      1.23,      1.15,      1.02,      1.00,      0.87,      0.64,      0.65,      0.65,      0.72,      0.69,      0.69,      0.82,      0.78,      0.81,      0.72,      0.64,      0.72,      0.93,      0.97,      0.99,      0.97,      0.92
,World,Miscellaneous,Export,Export Product share(%),              9.46,              9.24,      9.23,      8.90,      8.88,      9.04,      8.46,      8.98,      9.08,      8.99,      8.62,     11.41,     11.47,      8.55,     11.33,      9.05,      9.46,      9.32,      9.40,      9.56,      9.19,      8.42,      8.40,      8.30,      8.34,      7.16,      7.08,      6.91,      6.77,      7.86
,World,Plastic or Rubber,Export,Export Product share(%),              4.26,              4.45,      4.43,      4.57,      4.66,      4.74,      4.85,      4.57,      4.26,      4.15,      4.24,      4.28,      4.25,      4.08,      4.01,      3.97,      3.82,      3.84,      3.92,      3.95,      3.94,      4.03,      4.24,      3.71,      3.58,      3.35,      3.43,      3.50,      3.66,      2.91
,World,Raw materials,Export,Export Product share(%),              5.52,              5.32,      5.18,      6.07,      6.55,      6.73,      7.42,      6.66,      6.29,      6.35,      5.46,      5.70,      5.61,      5.31,      5.35,      5.64,      5.96,      5.48,      5.06,      5.55,      6.01,      6.25,      5.87,      6.35,      6.65,      8.60,      8.35,      9.12,      9.35,      5.61
,World,Stone and Glass,Export,Export Product share(%),              4.40,              4.80,      4.37,      4.76,      4.97,      4.62,      3.97,      3.32,      3.39,      2.85,      2.60,      2.58,      2.32,      2.50,      2.60,      2.31,      2.26,      2.16,      2.39,      3.08,      2.63,      2.62,      2.36,      2.25,      2.13,      2.15,      2.04,      2.10,      1.97,      1.89
,World,Textiles and Clothing,Export,Export Product share(%),              6.29,              7.09,      7.27,      7.12,      7.02,      6.62,      6.77,      6.71,      7.22,      6.74,      7.36,      7.56,      7.59,      7.86,      8.58,      9.03,      9.28,      8.93,      9.29,      9.61,      9.84,      9.61,      9.70,     10.74,     10.95,      9.39,      6.79,      6.38,      6.79,      6.64
,World,Transportation,Export,Export Product share(%),              7.81,              8.11,      8.12,      7.78,      7.94,      8.68,      8.84,      9.21,      8.88,      9.61,      9.45,      9.22,      9.25,      9.44,      9.74,      9.91,      9.47,      9.13,     10.04,     10.22,      9.61,      9.42,      9.68,     11.24,     12.42,     14.31,     15.42,     15.51,     15.32,     20.57
,World,Vegetable,Export,Export Product share(%),              1.94,              2.20,      2.07,      2.08,      2.00,      2.15,      2.27,      1.97,      2.03,      1.92,      1.59,      1.38,      1.43,      1.63,      1.72,      1.81,      1.75,      1.68,      1.94,      2.20,      2.17,      2.14,      1.92,      2.23,      2.06,      2.45,      2.06,      2.29,      2.67,      0.92
,World,Wood,Export,Export Product share(%),              1.53,              1.65,      1.64,      1.65,      1.58,      1.51,      1.59,      1.55,      1.61,      1.49,      1.59,      1.61,      1.62,      1.70,      1.80,      1.97,      1.99,      2.01,      2.13,      2.02,      2.16,      2.26,      2.32,      2.37,      2.52,      2.43,      2.45,      2.53,      2.59,      0.95
,World,Capital goods,Import,Import Product share(%),             40.16,             41.13,     40.21,     35.50,     34.82,     34.48,     33.86,     37.47,     38.22,     35.32,     39.45,     38.30,     38.34,     41.48,     39.18,     40.27,     38.71,     38.90,     38.08,     37.62,     36.20,     35.99,     35.03,     33.76,     31.47,     30.40,     28.90,     27.96,     26.10,     21.11
,World,Consumer goods,Import,Import Product share(%),             21.63,             21.64,     21.96,     22.54,     21.92,     22.42,     21.76,     20.96,     21.55,     21.28,     20.60,     20.60,     20.76,     21.08,     22.10,     23.10,     23.61,     23.13,     22.00,     22.35,     22.35,     22.29,     22.74,     23.11,     23.11,     20.26,     19.78,     19.22,     19.18,     18.75
,World,Intermediate goods,Import,Import Product share(%),             19.30,             20.92,     21.23,     19.35,     19.56,     18.92,     19.93,     19.97,     19.98,     19.88,     20.57,     20.00,     20.70,     21.41,     21.47,     21.60,     21.60,     21.70,     22.99,     23.82,     24.24,     24.21,     25.70,     25.36,     25.72,     25.46,     24.28,     24.15,     26.24,     27.12
,World,Raw materials,Import,Import Product share(%),             17.95,             15.56,     15.93,     20.58,     21.31,     22.32,     22.68,     20.40,     19.31,     22.37,     18.54,     18.09,     17.19,     15.35,     14.20,     13.98,     15.13,     15.41,     13.95,     13.61,     14.81,     14.71,     14.45,     15.17,     16.71,     21.18,     23.22,     24.14,     24.24,     28.93
,World,All Products,Tariff,Maximum Rate (%),           3000.00,           3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   1807.36,   1619.77,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00
,World,All Products,Tariff,Simple Average (%),              4.45,              5.10,      4.81,      4.35,      5.32,      4.90,      5.63,      5.57,      5.69,      5.94,      5.93,      6.04,      5.99,      6.54,      6.70,      6.23,      7.16,      7.23,      9.41,      7.07,      8.25,      8.03,     10.24,     19.31,     19.46,     17.00,     19.23,     13.85,     16.92,     13.11
,World,All Products,Tariff,Weighted Average (%),              2.52,              3.05,      3.17,      3.17,      2.68,      2.67,      3.92,      3.47,      3.40,      3.60,      3.67,      3.48,      3.86,      4.47,      4.92,      4.96,      6.38,      5.80,      6.56,      5.83,      6.23,      7.16,      6.42,     12.27,     14.33,     11.64,      9.84,      6.82,      9.03,      5.88
,World,Capital goods,Tariff,Weighted Average (%),              1.23,              1.44,      2.31,      2.91,      1.35,      1.01,      4.39,      2.78,      2.18,      2.54,      2.51,      1.81,      2.12,      2.24,      2.38,      2.26,      3.65,      3.24,      4.85,      3.15,      3.74,      3.87,      4.89,     11.82,     14.02,     11.45,      9.72,      7.42,     11.03,      7.21
,World,Consumer goods,Tariff,Weighted Average (%),              4.15,              5.23,      4.48,      4.20,      3.30,      3.17,      4.70,      5.08,      5.06,      4.85,      5.18,      5.30,      5.08,      5.77,      5.99,      5.90,      6.16,      5.74,      7.22,      5.68,      5.99,      7.16,      7.22,     14.02,     16.97,     13.07,     12.18,      8.40,     10.81,      5.02
,World,Intermediate goods,Tariff,Weighted Average (%),              2.09,              2.69,      2.52,      2.56,      2.39,      2.32,      3.12,      3.18,      3.32,      3.42,      3.73,      3.94,      4.38,      4.76,      5.08,      5.50,      6.45,      6.06,      7.21,      6.27,      6.08,      6.92,      6.12,     14.80,     15.69,     14.93,      8.44,      6.83,      8.70,      6.32
,World,Raw materials,Tariff,Weighted Average (%),              3.54,              4.21,      3.54,      2.53,      3.96,      4.58,      3.12,      3.35,      3.93,      4.24,      4.34,      4.53,      6.25,      8.97,     11.54,     11.46,     15.92,     14.22,      9.60,     14.00,     14.71,     17.41,      9.05,      6.60,      8.58,      6.04,      8.56,      4.49,      5.39,      4.72
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
